"Verslagperiode","id","Productgroep","Omzet","Aantal"
201103,1000532,2,NA,NA
201104,1000532,2,NA,NA
201105,1000532,2,NA,NA
201106,1000532,2,NA,NA
201107,1000532,2,NA,NA
201108,1000532,2,7305.75,1834
201109,1000532,2,7283.9,1829
201110,1000532,2,9643.23,2419
201111,1000532,2,7626.81,1914
201112,1000532,2,7535.31,1897
201201,1000532,2,10312.14,2585
201202,1000532,2,8460.26,2122
201203,1000532,2,6198.41,1612
201204,1000532,2,11272.74,2831
201205,1000532,2,8443.68,2126
201206,1000532,2,9037.72,2267
201207,1000532,2,11298.57,2837
201208,1000532,2,8418.35,2130
201209,1000532,2,8275.68,2256
201210,1000532,2,10918.82,2747
201211,1000532,2,7398.38,1944
201212,1000532,2,6709.24,1697
201301,1000532,2,8141.62,2044
201302,1000532,2,6912.74,1735
201303,1000532,2,7501.44,2107
201304,1000532,2,8976.93,2253
201305,1000532,2,7949.26,1993
201306,1000532,2,8907.83,2530
201307,1000532,2,9099.9,2362
201308,1000532,2,2897.13,1101
201309,1000532,2,249.52,89
201310,1000532,2,116.3,46
201311,1000532,2,14.35,5
201312,1000532,2,53.84,20
201401,1000532,2,20.95,6
201402,1000532,2,17.96,5
201403,1000532,2,15.75,5
201404,1000532,2,NA,NA
201405,1000532,2,NA,NA
201406,1000532,2,15.54,6
201407,1000532,2,NA,NA
201408,1000532,2,NA,NA
201409,1000532,2,NA,NA
201410,1000532,2,NA,NA
201411,1000532,2,NA,NA
201412,1000532,2,NA,NA
201101,1000533,2,NA,NA
201102,1000533,2,NA,NA
201103,1000533,2,NA,NA
201104,1000533,2,NA,NA
201105,1000533,2,NA,NA
201106,1000533,2,NA,NA
201107,1000533,2,NA,NA
201108,1000533,2,NA,NA
201109,1000533,2,NA,NA
201110,1000533,2,NA,NA
201111,1000533,2,NA,NA
201112,1000533,2,NA,NA
201201,1000533,2,NA,NA
201202,1000533,2,NA,NA
201203,1000533,2,NA,NA
201204,1000533,2,NA,NA
201205,1000533,2,NA,NA
201206,1000533,2,NA,NA
201207,1000533,2,NA,NA
201208,1000533,2,NA,NA
201209,1000533,2,NA,NA
201210,1000533,2,NA,NA
201211,1000533,2,1680.84,242
201212,1000533,2,5186.24,747
201301,1000533,2,6977.95,1005
201302,1000533,2,5661.99,815
201303,1000533,2,5266.66,758
201304,1000533,2,6411.66,935
201305,1000533,2,7933.7,1298
201306,1000533,2,11974.95,2217
201307,1000533,2,6845.55,995
201308,1000533,2,5676.96,817
201309,1000533,2,7346.36,1064
201310,1000533,2,7058.78,1098
201311,1000533,2,3672.17,541
201312,1000533,2,5991.4,865
201401,1000533,2,7905.62,1142
201402,1000533,2,7115.33,1184
201403,1000533,2,5899.95,1043
201404,1000533,2,3511.32,523
201405,1000533,2,3717.54,580
201406,1000533,2,3958.58,575
201407,1000533,2,2819.69,406
201408,1000533,2,3388.89,527
201409,1000533,2,4144.91,603
201410,1000533,2,4310.79,704
201411,1000533,2,3054.54,454
201412,1000533,2,1807.87,265
201101,1000534,2,3197.19,3709
201102,1000534,2,2335.2,2045
201103,1000534,2,3048.25,2899
201104,1000534,2,2052.52,1570
201105,1000534,2,2465.94,1657
201106,1000534,2,2764.46,2126
201107,1000534,2,2426.9,2003
201108,1000534,2,14074.2,14564
201109,1000534,2,6141.51,4570
201110,1000534,2,12736,9903
201111,1000534,2,7595.64,5258
201112,1000534,2,8018.54,5910
201201,1000534,2,15065.34,15282
201202,1000534,2,8297.38,5724
201203,1000534,2,4373.37,3019
201204,1000534,2,13598.77,10892
201205,1000534,2,6663.77,4602
201206,1000534,2,9522.1,7739
201207,1000534,2,8557.64,6603
201208,1000534,2,5645.05,5877
201209,1000534,2,255.82,273
201210,1000534,2,69.34,75
201211,1000534,2,32.05,25
201212,1000534,2,6.73,6
201301,1000534,2,26.19,28
201302,1000534,2,3.88,4
201303,1000534,2,13.08,12
201304,1000534,2,NA,NA
201305,1000534,2,NA,NA
201306,1000534,2,NA,NA
201307,1000534,2,NA,NA
201308,1000534,2,NA,NA
201309,1000534,2,NA,NA
201310,1000534,2,NA,NA
201311,1000534,2,NA,NA
201312,1000534,2,NA,NA
201401,1000534,2,NA,NA
201402,1000534,2,NA,NA
201403,1000534,2,NA,NA
201404,1000534,2,NA,NA
201405,1000534,2,NA,NA
201406,1000534,2,NA,NA
201407,1000534,2,NA,NA
201408,1000534,2,NA,NA
201409,1000534,2,NA,NA
201410,1000534,2,NA,NA
201411,1000534,2,NA,NA
201412,1000534,2,NA,NA
201101,1000535,2,NA,NA
201102,1000535,2,NA,NA
201103,1000535,2,NA,NA
201104,1000535,2,NA,NA
201105,1000535,2,NA,NA
201106,1000535,2,NA,NA
201107,1000535,2,NA,NA
201108,1000535,2,NA,NA
201109,1000535,2,NA,NA
201110,1000535,2,NA,NA
201111,1000535,2,NA,NA
201112,1000535,2,NA,NA
201201,1000535,2,NA,NA
201202,1000535,2,NA,NA
201203,1000535,2,NA,NA
201204,1000535,2,NA,NA
201205,1000535,2,NA,NA
201206,1000535,2,NA,NA
201207,1000535,2,NA,NA
201208,1000535,2,NA,NA
201209,1000535,2,NA,NA
201210,1000535,2,NA,NA
201211,1000535,2,NA,NA
201212,1000535,2,NA,NA
201301,1000535,2,NA,NA
201302,1000535,2,NA,NA
201303,1000535,2,NA,NA
201304,1000535,2,94818,124640
201305,1000535,2,35751.69,69776
201306,1000535,2,5047.23,10230
201307,1000535,2,1252.64,2869
201308,1000535,2,826.7,1820
201309,1000535,2,296.3,753
201310,1000535,2,81.69,182
201311,1000535,2,15.33,33
201312,1000535,2,2.07,141
201401,1000535,2,NA,NA
201402,1000535,2,NA,NA
201403,1000535,2,NA,NA
201404,1000535,2,NA,NA
201405,1000535,2,NA,NA
201406,1000535,2,NA,NA
201407,1000535,2,NA,NA
201408,1000535,2,NA,NA
201409,1000535,2,NA,NA
201410,1000535,2,NA,NA
201411,1000535,2,NA,NA
201412,1000535,2,NA,NA
201101,1000536,2,11385.49,3812
201102,1000536,2,10016.48,3359
201103,1000536,2,10257.02,3435
201104,1000536,2,9240.6,3096
201105,1000536,2,14667.74,5015
201106,1000536,2,9453.74,2877
201107,1000536,2,8645.56,2702
201108,1000536,2,8705.54,3273
201109,1000536,2,3698.51,1148
201110,1000536,2,6698.7,2176
201111,1000536,2,3710.98,1130
201112,1000536,2,3698.9,1135
201201,1000536,2,4764.09,1539
201202,1000536,2,4618.8,1628
201203,1000536,2,2273.59,695
201204,1000536,2,4298.87,1310
201205,1000536,2,4559.68,1589
201206,1000536,2,3079.08,964
201207,1000536,2,3273.1,996
201208,1000536,2,2872.52,879
201209,1000536,2,3031.49,922
201210,1000536,2,4113.93,1259
201211,1000536,2,4019.2,1224
201212,1000536,2,5120.22,1559
201301,1000536,2,5895.66,1798
201302,1000536,2,4193.65,1275
201303,1000536,2,4053.9,1233
201304,1000536,2,7109.91,2254
201305,1000536,2,12373.81,4136
201306,1000536,2,4427.09,1347
201307,1000536,2,7816.38,2536
201308,1000536,2,8965.3,2945
201309,1000536,2,5967.36,1835
201310,1000536,2,6023.58,1835
201311,1000536,2,6128.96,1869
201312,1000536,2,6032.16,1835
201401,1000536,2,7433.29,2262
201402,1000536,2,5560.05,1772
201403,1000536,2,6093.01,1960
201404,1000536,2,4525.11,1388
201405,1000536,2,4174.08,1274
201406,1000536,2,5084.08,1553
201407,1000536,2,3440.64,1048
201408,1000536,2,4067.95,1244
201409,1000536,2,4881.25,1487
201410,1000536,2,4102.69,1249
201411,1000536,2,4571.34,1399
201412,1000536,2,1849.03,557
201101,1000537,2,26655.44,49925
201102,1000537,2,14934.88,20184
201103,1000537,2,11445.04,12868
201104,1000537,2,10365.9,12872
201105,1000537,2,10959.52,11869
201106,1000537,2,9798.97,10317
201107,1000537,2,9239.99,9760
201108,1000537,2,13716.78,15597
201109,1000537,2,16272.33,24460
201110,1000537,2,13128.88,14184
201111,1000537,2,186.82,257
201112,1000537,2,18.26,21
201201,1000537,2,21.82,30
201202,1000537,2,NA,NA
201203,1000537,2,NA,NA
201204,1000537,2,NA,NA
201205,1000537,2,0.98,1
201206,1000537,2,0.98,1
201207,1000537,2,0.5,1
201208,1000537,2,NA,NA
201209,1000537,2,NA,NA
201210,1000537,2,NA,NA
201211,1000537,2,NA,NA
201212,1000537,2,NA,NA
201301,1000537,2,NA,NA
201302,1000537,2,NA,NA
201303,1000537,2,NA,NA
201304,1000537,2,NA,NA
201305,1000537,2,NA,NA
201306,1000537,2,NA,NA
201307,1000537,2,NA,NA
201308,1000537,2,NA,NA
201309,1000537,2,NA,NA
201310,1000537,2,NA,NA
201311,1000537,2,NA,NA
201312,1000537,2,NA,NA
201401,1000537,2,NA,NA
201402,1000537,2,NA,NA
201403,1000537,2,NA,NA
201404,1000537,2,NA,NA
201405,1000537,2,NA,NA
201406,1000537,2,NA,NA
201407,1000537,2,NA,NA
201408,1000537,2,NA,NA
201409,1000537,2,NA,NA
201410,1000537,2,NA,NA
201411,1000537,2,NA,NA
201412,1000537,2,NA,NA
201101,1000538,2,NA,NA
201102,1000538,2,NA,NA
201103,1000538,2,NA,NA
201104,1000538,2,NA,NA
201105,1000538,2,NA,NA
201106,1000538,2,NA,NA
201107,1000538,2,NA,NA
201108,1000538,2,NA,NA
201109,1000538,2,NA,NA
201110,1000538,2,NA,NA
201111,1000538,2,NA,NA
201112,1000538,2,NA,NA
201201,1000538,2,NA,NA
201202,1000538,2,NA,NA
201203,1000538,2,NA,NA
201204,1000538,2,NA,NA
201205,1000538,2,NA,NA
201206,1000538,2,NA,NA
201207,1000538,2,NA,NA
201208,1000538,2,NA,NA
201209,1000538,2,NA,NA
201210,1000538,2,NA,NA
201211,1000538,2,NA,NA
201212,1000538,2,NA,NA
201301,1000538,2,NA,NA
201302,1000538,2,NA,NA
201303,1000538,2,NA,NA
201304,1000538,2,NA,NA
201305,1000538,2,NA,NA
201306,1000538,2,NA,NA
201307,1000538,2,NA,NA
201308,1000538,2,NA,NA
201309,1000538,2,NA,NA
201310,1000538,2,NA,NA
201311,1000538,2,NA,NA
201312,1000538,2,NA,NA
201401,1000538,2,NA,NA
201402,1000538,2,NA,NA
201403,1000538,2,18070.74,4279
201404,1000538,2,14043.46,3335
201405,1000538,2,13833.76,3261
201406,1000538,2,16864.79,3975
201407,1000538,2,13680.8,3223
201408,1000538,2,14229.78,3361
201409,1000538,2,14926.79,3527
201410,1000538,2,12660.7,2983
201411,1000538,2,12307.67,2913
201412,1000538,2,5698.74,1342
201101,1000539,2,NA,NA
201102,1000539,2,NA,NA
201103,1000539,2,NA,NA
201104,1000539,2,NA,NA
201105,1000539,2,NA,NA
201106,1000539,2,NA,NA
201107,1000539,2,NA,NA
201108,1000539,2,NA,NA
201109,1000539,2,NA,NA
201110,1000539,2,NA,NA
201111,1000539,2,NA,NA
201112,1000539,2,NA,NA
201201,1000539,2,NA,NA
201202,1000539,2,NA,NA
201203,1000539,2,NA,NA
201204,1000539,2,NA,NA
201205,1000539,2,NA,NA
201206,1000539,2,NA,NA
201207,1000539,2,NA,NA
201208,1000539,2,NA,NA
201209,1000539,2,NA,NA
201210,1000539,2,NA,NA
201211,1000539,2,NA,NA
201212,1000539,2,NA,NA
201301,1000539,2,NA,NA
201302,1000539,2,NA,NA
201303,1000539,2,NA,NA
201304,1000539,2,NA,NA
201305,1000539,2,NA,NA
201306,1000539,2,NA,NA
201307,1000539,2,NA,NA
201308,1000539,2,NA,NA
201309,1000539,2,NA,NA
201310,1000539,2,NA,NA
201311,1000539,2,NA,NA
201312,1000539,2,NA,NA
201401,1000539,2,NA,NA
201402,1000539,2,NA,NA
201403,1000539,2,16435.45,6889
201404,1000539,2,11389.22,4777
201405,1000539,2,14315.32,6499
201406,1000539,2,12206.04,5110
201407,1000539,2,8401.44,3520
201408,1000539,2,9052.86,3793
201409,1000539,2,21189.86,10144
201410,1000539,2,22377.51,10137
201411,1000539,2,14122.64,6118
201412,1000539,2,6142.79,2571
201101,1000540,2,34015.89,16849
201102,1000540,2,33561.04,16445
201103,1000540,2,26823.67,14514
201104,1000540,2,22441.63,10084
201105,1000540,2,17003.86,7572
201106,1000540,2,1206.33,551
201107,1000540,2,268.97,128
201108,1000540,2,152.5,83
201109,1000540,2,15.32,10
201110,1000540,2,8.08,4
201111,1000540,2,NA,NA
201112,1000540,2,NA,NA
201201,1000540,2,NA,NA
201202,1000540,2,NA,NA
201203,1000540,2,NA,NA
201204,1000540,2,NA,NA
201205,1000540,2,NA,NA
201206,1000540,2,NA,NA
201207,1000540,2,NA,NA
201208,1000540,2,NA,NA
201209,1000540,2,NA,NA
201210,1000540,2,NA,NA
201211,1000540,2,NA,NA
201212,1000540,2,NA,NA
201301,1000540,2,NA,NA
201302,1000540,2,NA,NA
201303,1000540,2,NA,NA
201304,1000540,2,NA,NA
201305,1000540,2,NA,NA
201306,1000540,2,NA,NA
201307,1000540,2,NA,NA
201308,1000540,2,NA,NA
201309,1000540,2,NA,NA
201310,1000540,2,NA,NA
201311,1000540,2,NA,NA
201312,1000540,2,NA,NA
201401,1000540,2,NA,NA
201402,1000540,2,NA,NA
201403,1000540,2,NA,NA
201404,1000540,2,NA,NA
201405,1000540,2,NA,NA
201406,1000540,2,NA,NA
201407,1000540,2,NA,NA
201408,1000540,2,NA,NA
201409,1000540,2,NA,NA
201410,1000540,2,NA,NA
201411,1000540,2,NA,NA
201412,1000540,2,NA,NA
201101,1000541,2,NA,NA
201102,1000541,2,NA,NA
201103,1000541,2,NA,NA
201104,1000541,2,NA,NA
201105,1000541,2,NA,NA
201106,1000541,2,NA,NA
201107,1000541,2,NA,NA
201108,1000541,2,NA,NA
201109,1000541,2,NA,NA
201110,1000541,2,NA,NA
201111,1000541,2,NA,NA
201112,1000541,2,NA,NA
201201,1000541,2,NA,NA
201202,1000541,2,NA,NA
201203,1000541,2,NA,NA
201204,1000541,2,NA,NA
201205,1000541,2,NA,NA
201206,1000541,2,NA,NA
201207,1000541,2,NA,NA
201208,1000541,2,NA,NA
201209,1000541,2,NA,NA
201210,1000541,2,NA,NA
201211,1000541,2,NA,NA
201212,1000541,2,NA,NA
201301,1000541,2,NA,NA
201302,1000541,2,NA,NA
201303,1000541,2,NA,NA
201304,1000541,2,NA,NA
201305,1000541,2,NA,NA
201306,1000541,2,NA,NA
201307,1000541,2,NA,NA
201308,1000541,2,NA,NA
201309,1000541,2,NA,NA
201310,1000541,2,NA,NA
201311,1000541,2,NA,NA
201312,1000541,2,NA,NA
201401,1000541,2,NA,NA
201402,1000541,2,NA,NA
201403,1000541,2,17864.04,3751
201404,1000541,2,14428.74,3000
201405,1000541,2,12692.1,2610
201406,1000541,2,18478.12,3790
201407,1000541,2,11812.98,2421
201408,1000541,2,13121.26,2686
201409,1000541,2,13867.81,2852
201410,1000541,2,14847.04,3435
201411,1000541,2,11522.48,2362
201412,1000541,2,5407.13,1109
201101,1000542,2,NA,NA
201102,1000542,2,NA,NA
201103,1000542,2,NA,NA
201104,1000542,2,NA,NA
201105,1000542,2,NA,NA
201106,1000542,2,NA,NA
201107,1000542,2,NA,NA
201108,1000542,2,NA,NA
201109,1000542,2,NA,NA
201110,1000542,2,NA,NA
201111,1000542,2,NA,NA
201112,1000542,2,NA,NA
201201,1000542,2,NA,NA
201202,1000542,2,NA,NA
201203,1000542,2,NA,NA
201204,1000542,2,NA,NA
201205,1000542,2,NA,NA
201206,1000542,2,NA,NA
201207,1000542,2,NA,NA
201208,1000542,2,NA,NA
201209,1000542,2,NA,NA
201210,1000542,2,NA,NA
201211,1000542,2,NA,NA
201212,1000542,2,NA,NA
201301,1000542,2,NA,NA
201302,1000542,2,NA,NA
201303,1000542,2,NA,NA
201304,1000542,2,NA,NA
201305,1000542,2,NA,NA
201306,1000542,2,NA,NA
201307,1000542,2,NA,NA
201308,1000542,2,NA,NA
201309,1000542,2,NA,NA
201310,1000542,2,NA,NA
201311,1000542,2,NA,NA
201312,1000542,2,NA,NA
201401,1000542,2,NA,NA
201402,1000542,2,NA,NA
201403,1000542,2,NA,NA
201404,1000542,2,NA,NA
201405,1000542,2,NA,NA
201406,1000542,2,NA,NA
201407,1000542,2,NA,NA
201408,1000542,2,7420.24,3035
201409,1000542,2,42576.24,17206
201410,1000542,2,35234.49,13829
201411,1000542,2,32035.42,12855
201412,1000542,2,16088.34,6607
201101,1000543,2,NA,NA
201102,1000543,2,NA,NA
201103,1000543,2,NA,NA
201104,1000543,2,NA,NA
201105,1000543,2,NA,NA
201106,1000543,2,NA,NA
201107,1000543,2,NA,NA
201108,1000543,2,NA,NA
201109,1000543,2,NA,NA
201110,1000543,2,NA,NA
201111,1000543,2,NA,NA
201112,1000543,2,NA,NA
201201,1000543,2,NA,NA
201202,1000543,2,NA,NA
201203,1000543,2,NA,NA
201204,1000543,2,NA,NA
201205,1000543,2,NA,NA
201206,1000543,2,NA,NA
201207,1000543,2,NA,NA
201208,1000543,2,NA,NA
201209,1000543,2,NA,NA
201210,1000543,2,NA,NA
201211,1000543,2,NA,NA
201212,1000543,2,NA,NA
201301,1000543,2,NA,NA
201302,1000543,2,4494.88,776
201303,1000543,2,6384.61,1089
201304,1000543,2,11227.77,1955
201305,1000543,2,9814.65,1805
201306,1000543,2,8185.71,1392
201307,1000543,2,10860.6,1854
201308,1000543,2,9209.21,1572
201309,1000543,2,11043.42,1882
201310,1000543,2,8467.57,1441
201311,1000543,2,8444.19,1439
201312,1000543,2,10209.26,1735
201401,1000543,2,12681,2158
201402,1000543,2,12103.35,2628
201403,1000543,2,8184.91,2341
201404,1000543,2,1037.64,276
201405,1000543,2,252.77,68
201406,1000543,2,110.27,43
201407,1000543,2,77.7,18
201408,1000543,2,77.87,13
201409,1000543,2,77.57,19
201410,1000543,2,17.97,3
201411,1000543,2,23.4,4
201412,1000543,2,NA,NA
201101,1000544,2,NA,NA
201102,1000544,2,NA,NA
201103,1000544,2,NA,NA
201104,1000544,2,NA,NA
201105,1000544,2,NA,NA
201106,1000544,2,NA,NA
201107,1000544,2,NA,NA
201108,1000544,2,NA,NA
201109,1000544,2,NA,NA
201110,1000544,2,NA,NA
201111,1000544,2,NA,NA
201112,1000544,2,NA,NA
201201,1000544,2,NA,NA
201202,1000544,2,NA,NA
201203,1000544,2,NA,NA
201204,1000544,2,NA,NA
201205,1000544,2,NA,NA
201206,1000544,2,NA,NA
201207,1000544,2,NA,NA
201208,1000544,2,NA,NA
201209,1000544,2,NA,NA
201210,1000544,2,NA,NA
201211,1000544,2,NA,NA
201212,1000544,2,NA,NA
201301,1000544,2,NA,NA
201302,1000544,2,NA,NA
201303,1000544,2,NA,NA
201304,1000544,2,NA,NA
201305,1000544,2,NA,NA
201306,1000544,2,NA,NA
201307,1000544,2,NA,NA
201308,1000544,2,NA,NA
201309,1000544,2,NA,NA
201310,1000544,2,NA,NA
201311,1000544,2,NA,NA
201312,1000544,2,NA,NA
201401,1000544,2,NA,NA
201402,1000544,2,NA,NA
201403,1000544,2,13042.35,4028
201404,1000544,2,16089.05,5547
201405,1000544,2,20517.44,6717
201406,1000544,2,13698.12,4261
201407,1000544,2,10463.59,3223
201408,1000544,2,12150.18,3882
201409,1000544,2,14389.45,4434
201410,1000544,2,12041.63,3876
201411,1000544,2,13990.54,4832
201412,1000544,2,5927.92,1830
201101,1000545,2,21223.21,38259
201102,1000545,2,14512.93,19657
201103,1000545,2,12113.59,13621
201104,1000545,2,12143.88,15059
201105,1000545,2,13392.93,14524
201106,1000545,2,11493.24,12102
201107,1000545,2,10517.37,11220
201108,1000545,2,4283.04,5291
201109,1000545,2,3829.61,6703
201110,1000545,2,2664.07,2833
201111,1000545,2,2501.69,2861
201112,1000545,2,2803.83,3270
201201,1000545,2,4843.35,7619
201202,1000545,2,2488.29,2772
201203,1000545,2,2196.26,2542
201204,1000545,2,3008.54,3052
201205,1000545,2,2093.22,2130
201206,1000545,2,2205.82,2157
201207,1000545,2,2776.93,2594
201208,1000545,2,562.11,653
201209,1000545,2,48.14,56
201210,1000545,2,10.2,10
201211,1000545,2,NA,NA
201212,1000545,2,NA,NA
201301,1000545,2,NA,NA
201302,1000545,2,NA,NA
201303,1000545,2,NA,NA
201304,1000545,2,NA,NA
201305,1000545,2,NA,NA
201306,1000545,2,NA,NA
201307,1000545,2,NA,NA
201308,1000545,2,NA,NA
201309,1000545,2,NA,NA
201310,1000545,2,NA,NA
201311,1000545,2,NA,NA
201312,1000545,2,NA,NA
201401,1000545,2,NA,NA
201402,1000545,2,NA,NA
201403,1000545,2,NA,NA
201404,1000545,2,NA,NA
201405,1000545,2,NA,NA
201406,1000545,2,NA,NA
201407,1000545,2,NA,NA
201408,1000545,2,NA,NA
201409,1000545,2,NA,NA
201410,1000545,2,NA,NA
201411,1000545,2,NA,NA
201412,1000545,2,NA,NA
201101,1000546,2,7777.66,10379
201102,1000546,2,5879.98,7848
201103,1000546,2,5857.34,7821
201104,1000546,2,5855.14,7818
201105,1000546,2,8210.44,10958
201106,1000546,2,6310.21,8416
201107,1000546,2,6639.81,8861
201108,1000546,2,8623.6,11515
201109,1000546,2,6738.56,8993
201110,1000546,2,8571.62,11436
201111,1000546,2,6920.9,9235
201112,1000546,2,6807.82,9081
201201,1000546,2,8901.61,11869
201202,1000546,2,7002.28,9348
201203,1000546,2,5132.71,6848
201204,1000546,2,9361.29,12491
201205,1000546,2,7623.89,10169
201206,1000546,2,7543.26,10061
201207,1000546,2,9801.55,13076
201208,1000546,2,7332.51,9783
201209,1000546,2,7330.39,9777
201210,1000546,2,9065.29,11964
201211,1000546,2,NA,NA
201212,1000546,2,NA,NA
201301,1000546,2,NA,NA
201302,1000546,2,NA,NA
201303,1000546,2,NA,NA
201304,1000546,2,NA,NA
201305,1000546,2,NA,NA
201306,1000546,2,NA,NA
201307,1000546,2,NA,NA
201308,1000546,2,NA,NA
201309,1000546,2,NA,NA
201310,1000546,2,NA,NA
201311,1000546,2,NA,NA
201312,1000546,2,NA,NA
201401,1000546,2,NA,NA
201402,1000546,2,NA,NA
201403,1000546,2,NA,NA
201404,1000546,2,NA,NA
201405,1000546,2,NA,NA
201406,1000546,2,NA,NA
201407,1000546,2,NA,NA
201408,1000546,2,NA,NA
201409,1000546,2,NA,NA
201410,1000546,2,NA,NA
201411,1000546,2,NA,NA
201412,1000546,2,NA,NA
201101,1000547,2,5566.34,7050
201102,1000547,2,4209.13,5334
201103,1000547,2,4156.89,5269
201104,1000547,2,4306.87,5465
201105,1000547,2,5618.17,7117
201106,1000547,2,4230.26,5361
201107,1000547,2,4579.2,5800
201108,1000547,2,7906.32,10033
201109,1000547,2,6276.82,7951
201110,1000547,2,7988.38,10124
201111,1000547,2,6286.73,7959
201112,1000547,2,6205.77,7868
201201,1000547,2,7289.63,9234
201202,1000547,2,5477.63,6939
201203,1000547,2,4016.29,5089
201204,1000547,2,7276.36,9220
201205,1000547,2,5708.56,7228
201206,1000547,2,5720.04,7244
201207,1000547,2,7111.47,9006
201208,1000547,2,5513.64,6989
201209,1000547,2,5677.82,7574
201210,1000547,2,7143.78,9383
201211,1000547,2,NA,NA
201212,1000547,2,NA,NA
201301,1000547,2,NA,NA
201302,1000547,2,NA,NA
201303,1000547,2,NA,NA
201304,1000547,2,NA,NA
201305,1000547,2,NA,NA
201306,1000547,2,NA,NA
201307,1000547,2,NA,NA
201308,1000547,2,NA,NA
201309,1000547,2,NA,NA
201310,1000547,2,NA,NA
201311,1000547,2,NA,NA
201312,1000547,2,NA,NA
201401,1000547,2,NA,NA
201402,1000547,2,NA,NA
201403,1000547,2,NA,NA
201404,1000547,2,NA,NA
201405,1000547,2,NA,NA
201406,1000547,2,NA,NA
201407,1000547,2,NA,NA
201408,1000547,2,NA,NA
201409,1000547,2,NA,NA
201410,1000547,2,NA,NA
201411,1000547,2,NA,NA
201412,1000547,2,NA,NA
201101,1000548,2,NA,NA
201102,1000548,2,NA,NA
201103,1000548,2,NA,NA
201104,1000548,2,NA,NA
201105,1000548,2,NA,NA
201106,1000548,2,NA,NA
201107,1000548,2,NA,NA
201108,1000548,2,NA,NA
201109,1000548,2,NA,NA
201110,1000548,2,NA,NA
201111,1000548,2,NA,NA
201112,1000548,2,NA,NA
201201,1000548,2,NA,NA
201202,1000548,2,NA,NA
201203,1000548,2,NA,NA
201204,1000548,2,NA,NA
201205,1000548,2,NA,NA
201206,1000548,2,NA,NA
201207,1000548,2,NA,NA
201208,1000548,2,1879.15,1459
201209,1000548,2,4033.25,4584
201210,1000548,2,5736.8,5243
201211,1000548,2,3253.84,2457
201212,1000548,2,4793.28,4224
201301,1000548,2,6520.69,5685
201302,1000548,2,5692.69,4971
201303,1000548,2,5506.31,4794
201304,1000548,2,4379.53,3288
201305,1000548,2,3397.69,2499
201306,1000548,2,5210.12,5782
201307,1000548,2,2727.61,2133
201308,1000548,2,3626.62,3180
201309,1000548,2,5752.41,6331
201310,1000548,2,3475.46,2614
201311,1000548,2,4728.26,3939
201312,1000548,2,5334.76,4639
201401,1000548,2,6904.21,6204
201402,1000548,2,5484.43,5198
201403,1000548,2,8100.51,7769
201404,1000548,2,4037.25,3546
201405,1000548,2,4333.07,3806
201406,1000548,2,6599.41,6965
201407,1000548,2,3135.25,2614
201408,1000548,2,3988.02,3324
201409,1000548,2,7731.23,7316
201410,1000548,2,5939.77,5951
201411,1000548,2,7776.19,7411
201412,1000548,2,2620.12,2221
201101,1000549,2,NA,NA
201102,1000549,2,NA,NA
201103,1000549,2,NA,NA
201104,1000549,2,NA,NA
201105,1000549,2,NA,NA
201106,1000549,2,NA,NA
201107,1000549,2,NA,NA
201108,1000549,2,NA,NA
201109,1000549,2,NA,NA
201110,1000549,2,NA,NA
201111,1000549,2,NA,NA
201112,1000549,2,NA,NA
201201,1000549,2,NA,NA
201202,1000549,2,NA,NA
201203,1000549,2,NA,NA
201204,1000549,2,NA,NA
201205,1000549,2,NA,NA
201206,1000549,2,NA,NA
201207,1000549,2,NA,NA
201208,1000549,2,NA,NA
201209,1000549,2,NA,NA
201210,1000549,2,NA,NA
201211,1000549,2,NA,NA
201212,1000549,2,NA,NA
201301,1000549,2,NA,NA
201302,1000549,2,NA,NA
201303,1000549,2,NA,NA
201304,1000549,2,99545.81,127114
201305,1000549,2,22387.32,42596
201306,1000549,2,2138.11,4462
201307,1000549,2,646.22,1571
201308,1000549,2,220.52,511
201309,1000549,2,190.42,492
201310,1000549,2,26.36,65
201311,1000549,2,0.44,1
201312,1000549,2,NA,NA
201401,1000549,2,NA,NA
201402,1000549,2,NA,NA
201403,1000549,2,NA,NA
201404,1000549,2,NA,NA
201405,1000549,2,NA,NA
